,baseMean,log2FoldChange,lfcSE,pvalue,padj
ENSG00000120063,1156.21131038079,0.0564792679391564,0.098841263971247,0.547711233622208,0.76418515666014
ENSG00000120068,7.7685513464815,-0.0403411456298717,0.293078370882774,0.695163072534618,0.860045943516455
ENSG00000120071,1002.11672596692,-0.0441724146026648,0.0956118885186993,0.61160738572026,0.808897196663321
ENSG00000120075,71.730941405772,-0.0798192625178484,0.203901552748497,0.604556175969602,0.804172098339028
ENSG00000120093,844.870255178426,-0.0874251805792691,0.108046050725389,0.38549399326385,0.631395967988166
ENSG00000120129,3409.03835490143,2.93659108578568,0.122502377795044,3.03383945667791e-129,1.8235397694272e-125
ENSG00000120137,997.771910334866,-0.065864818096227,0.0876792535600841,0.426694023017694,0.669988385845964
ENSG00000120149,161.938162831411,-0.963600759684883,0.191399737916491,4.77570265194111e-08,8.3203352869374e-07
ENSG00000120156,212.441435476376,-0.280578082733987,0.165487678627377,0.0492126929749688,0.158890470854904
ENSG00000120158,95.037678014401,0.0901516730781154,0.171868224433057,0.527407920632066,0.747893962318135
ENSG00000120159,241.67204551252,-0.0865624738991189,0.130021496199259,0.464369213206815,0.700086826411368
ENSG00000120162,60.670427635757,2.64105462353,0.313063035771322,1.93614167620645e-18,1.10833354620174e-16
ENSG00000120215,8.30449480893856,0.00460240160918392,0.280337827599704,0.970931859397467,0.989034131434572
ENSG00000120217,116.785176070052,-0.67091981401251,0.241027220418899,0.000693059304588929,0.00487792559732536
ENSG00000120253,467.362431965287,-4.66937445700621e-05,0.105989422678529,0.99930063038283,0.999577798139634
ENSG00000120254,1421.38424021487,-0.566586466191022,0.154489213596831,4.53428898825221e-05,0.000435137301948716
ENSG00000120256,975.580047630659,-0.108469948084975,0.100797150512039,0.253273630940382,0.495985025316786
ENSG00000120262,109.068092075918,0.211870479667683,0.204734460670076,0.181979947695012,0.402880591385692
ENSG00000120265,1021.22676978249,0.286007260725367,0.10245798647238,0.00303859573619349,0.0171757822175947
ENSG00000120278,483.572426793225,-0.458991869494818,0.115251447503995,2.09081729327604e-05,0.000218180656437231
ENSG00000120306,508.90985443174,0.171266819288834,0.106718306004741,0.0863979045320679,0.239064590557276
ENSG00000120314,442.678330780274,0.0106807078400262,0.106868478524036,0.918223211768759,0.966218207262244
ENSG00000120318,301.259844894498,-0.52221582694292,0.135442453417413,2.86419489420895e-05,0.000288048869673039
ENSG00000120322,44.2603185036082,-0.272449118665583,0.261002397876136,0.127385323170189,0.316044599257683
ENSG00000120324,89.1185439910043,-0.187159619754595,0.189514328412466,0.221220122197487,0.454177529712523
ENSG00000120327,96.5534820185943,-0.199364346586334,0.187845347040255,0.183059375394796,0.404178603785841
ENSG00000120328,17.5481813402372,-0.174056429773725,0.293256203487411,0.279829436125063,0.526889286969396
ENSG00000120333,414.585339804701,-0.0570485180564327,0.109361842182201,0.58023409071504,0.787207969586457
ENSG00000120334,96.6418426871282,-0.233091818878172,0.196594812584483,0.137353228431038,0.333614414745215
ENSG00000120337,1.70436049413122,-0.000520444418131737,0.306235579870681,0.987014918233799,NA
ENSG00000120341,4.48736542056122,-0.0903287268040634,0.311932146018761,0.352865756217168,NA
ENSG00000120370,327.359705703759,-0.447971017119891,0.12841417501061,0.000153069089972345,0.00128798032215647
ENSG00000120437,130.511483374992,0.21362956624386,0.17164276401593,0.140385693426695,0.338970919104199
ENSG00000120438,2507.28011454018,0.0957320131756471,0.0810525032210029,0.217481831847001,0.449676916851865
ENSG00000120451,3395.00632129531,0.0368217302402964,0.0846795098999486,0.643511499204978,0.82919818162528
ENSG00000120457,2.92094537962677,-0.0461566713350947,0.306810296551593,0.502647707563743,NA
ENSG00000120458,184.649145194894,-0.124010875389713,0.146836965384676,0.335892325884257,0.584840481752052
ENSG00000120500,10.6640526627966,-0.0364796950932458,0.280952755380181,0.767433559261144,0.898186664541893
ENSG00000120509,555.344895624311,-0.0816006178908377,0.109548355150117,0.425105044898562,0.668834298400279
ENSG00000120519,120.644329695253,0.078372983972956,0.166699760331661,0.580884141347709,0.787431670037385
ENSG00000120526,244.139428430571,0.584050968723795,0.13998854124383,6.29866036287619e-06,7.39346866209399e-05
ENSG00000120533,639.96197295764,0.134557541863239,0.100041353638106,0.158772090920215,0.368465681270696
ENSG00000120539,206.041936427765,0.0993827953409182,0.143424898739955,0.434023358449665,0.676293664352433
ENSG00000120549,51.4817920713983,-0.942453170767046,0.333500964084412,0.000355639174065664,0.00271962917165057
ENSG00000120555,5.97185988114931,0.0112109482704604,0.288232644234116,0.919861823351227,0.967049075043546
ENSG00000120586,1.36249347035772,0.0541904640139956,0.317545025111674,0.107979450314272,NA
ENSG00000120594,1172.60119844992,0.311581587855565,0.424922420890332,0.0664470413980319,0.198045132312283
ENSG00000120616,384.648149320201,-0.0590235694091651,0.112096954599193,0.57103723560324,0.781060198392736
ENSG00000120645,9.75854216402724,-0.116298426811466,0.300785079014976,0.379533988317916,0.626258865057527
ENSG00000120647,131.122455961626,-0.111530525297136,0.158123954888931,0.413443216821513,0.658991958224015
ENSG00000120656,464.947124683054,-0.144108356261005,0.11211051558502,0.165406785066169,0.378744780738179
ENSG00000120658,254.324924157401,0.0449844886663091,0.203630950303446,0.7686289158088,0.898626284735091
ENSG00000120662,147.114291776538,0.0370541701326033,0.156737698345338,0.783512067635076,0.906515284817018
ENSG00000120664,6.95193714887148,0.106798754640334,0.318661331585518,0.254146228966423,0.496966886708449
ENSG00000120669,6.95465344203974,0.0131508068611486,0.289092063662299,0.904633741193738,0.96118344531378
ENSG00000120675,563.486585825233,0.289312667636535,0.113262586134509,0.00596842619329938,0.0302225950905854
ENSG00000120685,504.678270822104,-0.0270745336080121,0.102214579503653,0.77343210912381,0.901463803448882
ENSG00000120686,1896.65899323892,0.0745355320805808,0.0821904174256275,0.347630880056984,0.595543820928282
ENSG00000120688,385.093275065496,0.305979937680619,0.120293931603457,0.0058061176154931,0.0295072195619858
ENSG00000120690,1383.58704838449,0.898657153011856,0.0958901012218382,7.14050138941791e-22,5.64725969535016e-20
ENSG00000120693,438.922015322046,-0.265570020203929,0.110428013949081,0.00986392902248425,0.0454436300800807
ENSG00000120694,1231.14358827337,-0.181661561778031,0.114363152422331,0.0861366179123526,0.238589169615291
ENSG00000120696,171.715317092423,-0.430246232551915,0.162843594416812,0.00265960565109545,0.0153269444233151
ENSG00000120697,471.916964049859,0.265174737729273,0.106883161513797,0.00817030531740401,0.0390891338507374
ENSG00000120699,219.828756181223,-0.128769544340384,0.134711245931643,0.285589911605871,0.533929904283719
ENSG00000120705,2913.42683150506,0.277490615586632,0.0837687328266677,0.000577608954327892,0.00415123342544462
ENSG00000120708,11232.3773119112,-0.420502878443893,0.115777739724059,0.00010695418207135,0.000937577934424202
ENSG00000120709,1062.57483341918,-0.0415062883625062,0.0911391182163691,0.627211215115524,0.818429164987563
ENSG00000120725,724.227916679186,-0.0995438179489037,0.105784979899438,0.317969891951804,0.566732538467424
ENSG00000120727,558.578268166171,0.179869094587843,0.111989789525453,0.0837283540457178,0.233729352171209
ENSG00000120729,1.94185189927902,0.00337898098336794,0.305533139863941,0.9421387001081,NA
ENSG00000120733,1919.95069186162,0.0312453755480258,0.0852763333964547,0.701475435462326,0.862530177446756
ENSG00000120738,666.881735561402,-0.558891522995934,0.492463679229908,0.0196432064432996,0.0783295662506807
ENSG00000120742,1898.63559110315,-0.0213727716708939,0.104302015644205,0.823859551510928,0.925654896432491
ENSG00000120756,8.30280608366638,-0.234236148497093,0.38543534465378,0.106116425695333,0.277377848938214
ENSG00000120784,212.337334675299,0.143118045075845,0.147962590778088,0.270754755221944,0.516039503875075
ENSG00000120798,485.08253108818,0.106382161566263,0.118455537196597,0.330929552263086,0.579632995280036
ENSG00000120800,821.166690817603,0.479109526187538,0.142162498291485,0.000179147336277531,0.00147843696464825
ENSG00000120802,458.771422385935,-0.353364815891121,0.128162911370881,0.0025370664254408,0.0147445459336326
ENSG00000120805,2224.35972487851,-0.17344567995173,0.0945687233018941,0.0558503743459803,0.174298018381225
ENSG00000120820,968.218488070732,-0.355971177578428,0.0946119058048303,7.80674846000738e-05,0.000708105071583768
ENSG00000120832,231.660691418316,0.417816368474471,0.150777538329915,0.00189721632861207,0.0115070988353625
ENSG00000120833,89.8020323978579,-0.109438251651594,0.179251011786563,0.456067818708637,0.693700118680231
ENSG00000120837,1841.38725402181,1.01767309317642,0.101144404840442,6.60402463403453e-25,6.76612342050629e-23
ENSG00000120860,851.164023882786,-0.0438002612076245,0.103802980040171,0.655070218453771,0.835498351707267
ENSG00000120868,501.371941748111,0.0874493883886967,0.106100125793715,0.379792591775908,0.626341687845543
ENSG00000120875,2.76017114898468,0.0226972884955295,0.305876627693932,0.659721324477046,NA
ENSG00000120885,14668.8969619382,-0.169748438234437,0.0965110420902332,0.0585251279976258,0.180799230435701
ENSG00000120889,2445.93843982178,-0.302407674920517,0.0955058827823447,0.000857744502568364,0.00585552193113051
ENSG00000120896,3047.89493747009,0.406034053492723,0.0920307812616135,4.0992590205108e-06,4.9776322328519e-05
ENSG00000120899,391.398129152807,0.929442198515425,0.18909167957219,7.42899801415421e-08,1.24266875873125e-06
ENSG00000120910,342.522272534656,0.313616311506961,0.16164839937903,0.0246208617428704,0.0935644634241178
ENSG00000120913,1066.35574464154,0.119761637226324,0.13743956664497,0.335406552783097,0.584409214396057
ENSG00000120915,38.9340545486936,-0.260110220100538,0.260174423645503,0.143297186712807,0.34369976999273
ENSG00000120925,608.42894353783,0.0954866719086066,0.0993260773863207,0.308635194668149,0.557534545206979
ENSG00000120942,285.168330124299,0.652562067368375,0.153141878613964,3.30641663161786e-06,4.0920593480668e-05
ENSG00000120948,2552.75118433043,-0.192859291449963,0.0766645363181747,0.00909248558187819,0.0426523673289354
ENSG00000120949,1.140100458466,0.0121926894575325,0.30921517853389,0.755421494932416,NA
ENSG00000120952,1.95283577932373,0.012043294442802,0.311653346791777,0.606743179547858,NA
ENSG00000120963,713.183730724831,-0.144731973085214,0.0998243095704365,0.12452590172725,0.310789074040938
ENSG00000120992,451.353539792602,0.268492313492557,0.133120296206669,0.0249999229467848,0.0947453994485968
ENSG00000121005,9.08161567642594,0.0415451023213089,0.292613773099676,0.718638284848874,0.873154474253412
ENSG00000121022,666.505352758448,-0.115073867769774,0.0994983201008394,0.223950808907301,0.457699307062954
ENSG00000121039,7671.82440952236,-0.0673747121130327,0.214397892841811,0.660008866913252,0.839594105173464
ENSG00000121053,1.90016538366362,0.00883527201758378,0.3028699905283,0.90045279415186,NA
ENSG00000121057,406.54130629707,0.157110631016849,0.126104944618877,0.171662149396961,0.388139420429593
ENSG00000121058,276.08988946193,0.0317764333246038,0.130001544647884,0.789325850805736,0.909522287550168
ENSG00000121060,1434.13769868531,0.00316908345273637,0.0883768567847512,0.972951370107304,0.989134928279131
ENSG00000121064,2715.56291516266,-0.0820423188098703,0.0951923729543873,0.362395019118173,0.60935350473134
ENSG00000121067,910.811034169485,0.0377680355892953,0.0949716207827154,0.677308694733091,0.848186732762556
ENSG00000121068,3145.43031652608,0.255601821905464,0.0798072697670871,0.000889008572780925,0.00604244349204133
ENSG00000121073,481.231866083237,0.153963724431859,0.118304480402971,0.157059139457213,0.365936840633792
ENSG00000121075,675.222922367406,0.14720481228471,0.104282664816561,0.13199156224013,0.324348848502866
ENSG00000121089,17.5720264004429,-0.0282607988817855,0.258553787653147,0.842065275154475,0.934292458871862
ENSG00000121101,3.79877854813878,-0.00535278426694858,0.296157213623495,0.950215509793148,NA
ENSG00000121104,147.732940466441,-0.42686399070568,0.171044781471772,0.00396309547163211,0.0214433829995671
ENSG00000121152,11.7729607582008,0.0766541422542302,0.278406392558298,0.576185676539409,0.784430360087476
ENSG00000121207,17.7249170182998,-0.122442934699804,0.291242444013553,0.394824904598905,0.640702185000671
ENSG00000121210,435.373312322011,-0.581265896506269,0.120095689986015,2.68127083476202e-07,4.06975384616404e-06
ENSG00000121211,4.11100844858055,0.0366990882338428,0.296626630528156,0.707156846446019,NA
ENSG00000121236,101.178003056622,-0.181019407922751,0.174301429160212,0.211815353846299,0.442681323662084
ENSG00000121270,7.19409409018337,-0.0190534521015708,0.298815549721661,0.80214848113794,0.915271910447053
ENSG00000121274,332.591366716864,0.150306458686418,0.137811325947475,0.222488089478174,0.455950134045964
ENSG00000121281,124.915330345615,-0.10147583846585,0.175524140029292,0.48331346792954,0.715780386409351
ENSG00000121289,421.643414438915,0.0432160179298531,0.112596194638756,0.676300761145498,0.847841759190057
ENSG00000121297,866.164232044795,-0.217889138652842,0.101425078056977,0.0224056113488969,0.0869416793293111
ENSG00000121310,933.54605832712,-0.229162212321508,0.112820447811739,0.0284826420698854,0.104623956366709
ENSG00000121316,37.8442075900705,-0.123707698282716,0.231261616508116,0.440864138535691,0.682140221904547
ENSG00000121318,3.97909055125618,-0.0690050382870797,0.305432195835463,0.464085671011345,NA
ENSG00000121335,1.79024383717852,-0.0375464777441737,0.309036986951862,0.506293331601555,NA
ENSG00000121350,151.959675380701,0.123028808222639,0.162349982922059,0.380947747556154,0.62773003599859
ENSG00000121361,169.212265491576,0.676346306600761,0.200778058735488,0.00010344310962451,0.000909008846368988
ENSG00000121390,599.353582207267,0.0320292351609276,0.114787176334187,0.754448024079081,0.892226276049454
ENSG00000121406,128.788194698265,-0.285899113671475,0.177845352778869,0.0549484770319875,0.171899885121582
ENSG00000121410,7.40867275143725,-0.0809496137144428,0.295980541708677,0.493427592858344,0.724020372237094
ENSG00000121413,312.406030782471,-0.112854157733509,0.123226990164637,0.316139652677981,0.564911530066658
ENSG00000121417,192.975754912916,-0.479040176344778,0.164970786238096,0.000982138427952425,0.00657872218901862
ENSG00000121440,2705.30711014663,-0.0435451023809087,0.111228478211001,0.670478400793185,0.844347459545583
ENSG00000121454,71.264409759491,-0.658904863674925,0.274997605419339,0.00211884112617303,0.0126638857100272
ENSG00000121481,328.898448423452,-0.211155308089314,0.122904826762303,0.0608821342212401,0.186080174647928
ENSG00000121486,515.015885300863,-0.123908549117451,0.105456921405326,0.211448180805262,0.442324083095183
ENSG00000121542,213.937877137385,-0.140055534948233,0.139144285221668,0.259275995782582,0.503691527251833
ENSG00000121552,66.4979549724086,-0.240128927758322,0.231755338160589,0.156035006705675,0.364375161983251
ENSG00000121577,12.7249045979251,-0.0997414679611064,0.285429090828279,0.470426211410405,0.705013750345115
ENSG00000121578,448.54696387108,0.114954776000124,0.109263220016696,0.261196421469991,0.505298314689952
ENSG00000121579,2531.75679028947,0.0367849131595659,0.0916718521964414,0.676177146745725,0.847841759190057
ENSG00000121621,31.7907465435411,-1.4039018219984,0.426615324047922,4.88161111520389e-05,0.000463778775707885
ENSG00000121644,1429.0964740211,0.197067738307258,0.088866247340706,0.0204531783471174,0.0808486848323818
ENSG00000121653,213.945466431573,-0.656890441442596,0.166329732273441,1.24089420747207e-05,0.000136271646462462
ENSG00000121671,550.427571223259,-0.161263323444574,0.115960280618099,0.131255730976392,0.323068979110879
ENSG00000121680,265.21858101157,0.261351991814018,0.128892895487908,0.0245476555829104,0.0934240872669986
ENSG00000121690,91.639289441766,-0.520051853867195,0.220938275523518,0.0038788772087666,0.0210231180728823
ENSG00000121691,2096.82544981908,0.714403336915474,0.128458628291184,3.62436625844009e-09,7.45206070378468e-08
ENSG00000121716,16.1207954939804,0.289211101396231,0.367262116951769,0.10983794226113,0.28466389421514
ENSG00000121741,1509.60023628945,0.0382310668207576,0.090231219499372,0.658819839731564,0.838557164540097
ENSG00000121743,110.015284396417,-0.450615803170194,0.358190756991874,0.0317070707864136,0.113635115986824
ENSG00000121749,1016.00273421,0.07517240862224,0.107214814856504,0.455860061104162,0.693549748884305
ENSG00000121753,508.658078503111,-0.615574467029498,0.122110947358047,8.78256948697527e-08,1.44363986316443e-06
ENSG00000121766,351.982966127984,-0.0830655252310662,0.119895345067613,0.451070037432058,0.690315010139158
ENSG00000121769,87.8762182568023,-0.549813318756686,0.230434933629385,0.0032136898630356,0.0179021487829033
ENSG00000121774,1956.14827666943,-0.188776601401901,0.102980547616371,0.050918639475108,0.162651002128458
ENSG00000121775,254.224985091894,-0.144938566613714,0.128784639143613,0.214289420630255,0.445881843941263
ENSG00000121848,1776.40408691036,0.221575970930465,0.0972539640902823,0.0161278195624681,0.0669005848517194
ENSG00000121851,553.985612332146,0.212488579839267,0.110598851210465,0.0393102192444476,0.133920625999599
ENSG00000121858,247.332790054952,-0.990406412912406,0.159293846640629,4.70183322473173e-11,1.19920023632762e-09
ENSG00000121864,377.455055200266,-0.0265598755382257,0.111162133072249,0.796559785705723,0.912695480086354
ENSG00000121879,1070.60220039405,0.552606337063958,0.121550608242996,1.22394334383522e-06,1.62999603958912e-05
ENSG00000121892,2490.28490003616,0.224919889777205,0.0842421590751676,0.00539690031568203,0.0278127769340893
ENSG00000121897,120.316244385849,-0.306866863498868,0.185233204016123,0.0453223870929901,0.149215899625906
ENSG00000121898,2717.18300650299,-0.0765488233894237,0.109430550741251,0.43744364551831,0.679412904047043
ENSG00000121900,233.809556411282,-0.217959477496076,0.155740876758364,0.104807298272365,0.275252723921829
ENSG00000121903,134.752884502806,-0.176086701750952,0.173561276721696,0.221384872688445,0.454464028269357
ENSG00000121904,873.552559349626,0.235878233089881,0.16292706447193,0.0885568125978103,0.243052731318678
ENSG00000121905,2.01557749357362,-0.0487109374552672,0.308268846484871,0.504802697000885,NA
ENSG00000121931,186.882541834857,0.213060676790257,0.143281585507172,0.0909247872358542,0.24751747636427
ENSG00000121933,1.30917336019726,-0.00872175515078348,0.308192752808931,0.815595710945597,NA
ENSG00000121940,513.092562292673,0.0854609944558594,0.112507623685073,0.41528310562275,0.660351407459386
ENSG00000121957,446.252232395506,0.336250194768431,0.157581795426524,0.0144276026323466,0.0611993720692716
ENSG00000121964,400.387905652153,-0.00597787185145409,0.115101713559136,0.95005793339513,0.979644875104515
ENSG00000121988,104.908285010125,-0.185696777002213,0.17507661072318,0.202841337677829,0.431317105821528
ENSG00000121989,209.395538393919,0.0485635333298382,0.133432457230457,0.688393146086066,0.855421941297897
ENSG00000122008,558.908380089659,0.0910771633028467,0.101907523681913,0.343931261752878,0.59222388387394
ENSG00000122026,10910.7714424525,-0.0676679163535138,0.0896293336820242,0.422224452032321,0.666724788617999
ENSG00000122033,371.09271899808,-0.160335125820415,0.112864791361038,0.126133856010606,0.313803213518659
ENSG00000122034,550.114773394615,0.0687633577788043,0.099972475543503,0.467257089108967,0.702627900275534
ENSG00000122035,943.340735322473,2.27182187925161,0.146044971236638,4.11818063535869e-56,2.00700089775102e-53
ENSG00000122042,1103.29052351504,-0.0312411124235936,0.115425971217749,0.771845941327985,0.90054519663709
ENSG00000122068,1243.129398577,0.0628454865919472,0.0938628871688789,0.481203105110566,0.71416085525545
ENSG00000122085,391.386475571456,-0.305039718093296,0.118801640450338,0.00546521625381105,0.0280897232577387
ENSG00000122121,380.257840962731,0.276164850965876,0.131486726071714,0.0203110361822553,0.0805080139347829
ENSG00000122126,1269.17786030255,0.0613381681960169,0.0824017017515879,0.440074658929504,0.681550098894406
ENSG00000122140,269.743618183951,-0.0270633291360954,0.120907112229795,0.806330828465495,0.917276985609098
ENSG00000122176,14859.9581502597,-0.0890435073480385,0.09820803634387,0.34315726648107,0.59162556928833
ENSG00000122194,2.82235838044258,-0.0357457788090354,0.30212349781156,0.660695095642984,NA
ENSG00000122203,2208.62784009377,0.204529923691721,0.105720483519531,0.0391440948405399,0.133479739831742
ENSG00000122218,7048.52652791053,-0.00961963043103001,0.0755913827703727,0.890953218231916,0.954917615234029
ENSG00000122257,1225.69577325027,0.0464094308954573,0.106866527749869,0.640312480116343,0.826730247848911
ENSG00000122299,1457.57732272736,0.27106613115207,0.108769320660633,0.00770692705544918,0.0373378045845942
ENSG00000122335,954.343490102345,-0.270419090320052,0.102206650949114,0.00479365602529836,0.0252303576906538
ENSG00000122359,7880.91903930502,0.325342825654386,0.0880563049380396,0.000111372155990595,0.000972995502336439
ENSG00000122367,10.6388646227082,0.126651482327989,0.29795358842672,0.367643761458162,0.614557947912885
ENSG00000122376,445.875469645591,0.354066632668263,0.112982690072923,0.000799017149428591,0.00551181225650205
ENSG00000122378,72.6684725419466,0.0938667038582576,0.223158998826899,0.551388038254805,0.766645778842674
ENSG00000122386,117.887447683135,-0.18889646198639,0.182357524712302,0.204899156431173,0.434011698433796
ENSG00000122390,26.7402306627561,-0.0728461212471894,0.24324890599922,0.638216909255681,0.825686381867958
ENSG00000122406,12850.1360324974,0.00156380525361111,0.080034802821955,0.981631033842021,0.992243767553079
ENSG00000122417,485.799176077084,-0.227172059739758,0.109640263319651,0.0266053694395117,0.099306152294199
ENSG00000122420,1754.73881632139,-0.63787419613408,0.137640137202951,5.57426288484852e-07,7.92081231990453e-06
ENSG00000122432,10.8334548706245,0.0839634497190793,0.285563611463601,0.528479394268479,0.748684353442049
ENSG00000122435,233.495012717889,-0.231990834046589,0.135237458131117,0.0560435445694272,0.174719432170801
ENSG00000122477,10.758395719343,0.117306084544298,0.297477659106608,0.38700806534607,0.632743624473691
ENSG00000122481,58.8736031716687,0.0661984892825101,0.201492772260187,0.668670527025307,0.843592453880944
ENSG00000122482,650.670557549477,0.108586248554512,0.0947142664487058,0.226023275482704,0.460863383627821
ENSG00000122483,83.9325605283338,0.351397341386585,0.236333440060605,0.0484333244444715,0.156907960183742
ENSG00000122484,545.683116339749,-0.162074386132728,0.104071290020268,0.0961491376849027,0.257846705939049
ENSG00000122490,736.146352154039,0.379574839250751,0.10660898805312,0.000155115703668045,0.00130337668617996
ENSG00000122497,2433.25269109659,-0.0816356222483142,0.0896953970388936,0.342327776065413,0.590775644681902
ENSG00000122507,548.994388282995,-0.33245841484651,0.123004930530898,0.00329240019056607,0.0182784976096944
ENSG00000122512,301.613078362841,-0.273962362177315,0.124806056749921,0.0161202995612754,0.0669001706994059
ENSG00000122515,1031.86162671383,0.0869382042093796,0.101001329315631,0.363131721860557,0.610193943583036
ENSG00000122543,1.58927162151323,-0.0434410132218498,0.309638524178046,0.451288338087347,NA
ENSG00000122545,8687.40790680843,0.232711723182945,0.0761694766821076,0.00162068070812625,0.0100495579535531
ENSG00000122547,209.574106686798,-0.0386530255371298,0.184321948338467,0.791888382107318,0.910787811338127
ENSG00000122550,741.049354718902,-0.0464966406881602,0.0965141063025763,0.613618360546395,0.810061876216581
ENSG00000122557,807.803846406629,0.208462775210849,0.0964057555655385,0.0226285278103298,0.0876557708863302
ENSG00000122565,2037.52948154717,0.0128377486164533,0.0904080729206697,0.88841864877686,0.954332224355103
ENSG00000122566,7944.65356262963,0.221272454378556,0.0750195741898024,0.00220512953158373,0.0131057665502695
ENSG00000122574,2.87811941876788,0.0153576837459562,0.302194245008199,0.829315996824534,NA
ENSG00000122591,3701.70861703429,0.114488898925081,0.113323473757838,0.274840571342337,0.52058037630725
ENSG00000122641,880.309497533557,0.914770945190002,0.183652828506031,4.52778739837175e-08,7.92670508421741e-07
ENSG00000122642,6836.77329710885,0.0503292868648624,0.0750353879677268,0.502595557421195,0.730399991249113
ENSG00000122643,250.296486928782,0.0905100917848365,0.129111191282082,0.441484661177699,0.682924544081347
ENSG00000122644,204.010906274615,-0.0513123971931831,0.160433673229837,0.707193968783445,0.866253762998647
ENSG00000122674,961.747174004953,0.196999436489066,0.10617813195456,0.0476003951043384,0.154877359170233
ENSG00000122678,397.585797433621,0.186901136858776,0.123978170471163,0.0995415945860378,0.264700491605284
ENSG00000122679,10.3539982692666,-3.34623936703583,1.13271624839337,0.000119850396482002,0.00103751432998726
ENSG00000122687,321.509307109896,-0.0530386242881515,0.129494118631937,0.664269620132051,0.841402231970423
ENSG00000122691,419.788105731441,-0.166130029690549,0.11726359648177,0.126772004836654,0.314999695633809
ENSG00000122692,1208.32671244538,-0.0155108673592293,0.0878457255895912,0.853598715910534,0.939754292911605
ENSG00000122694,1239.07634882212,-0.232014396323997,0.112593133454154,0.026072927311434,0.097947296933287
ENSG00000122696,231.356675142297,0.131766452187966,0.136315438616853,0.282121335841299,0.529576184308898
ENSG00000122705,2255.54973930406,-0.110495684508451,0.0817091570884656,0.170683546356979,0.38665398340566
ENSG00000122707,11499.4508420094,-0.23270370051874,0.118929820757756,0.0330714274511843,0.117298186427961
ENSG00000122729,3045.51065116103,0.0108578111832255,0.0848808056864675,0.905095368555984,0.961313405680564
ENSG00000122733,6.43378729926578,-0.0225310494130606,0.291612752647112,0.821503326177635,0.924505272273302
ENSG00000122735,1.51356396863444,-0.0554455749572258,0.31247997368027,0.355895101673431,NA
ENSG00000122741,995.173543396449,0.235853973404476,0.0966971961476063,0.0092830192151305,0.0432983451855233
ENSG00000122778,227.912359624512,-0.390236519670957,0.169697849645386,0.00756365406512343,0.0368217629865836
ENSG00000122779,270.773560368276,-0.138779373685763,0.137860330651968,0.261223984557439,0.505298314689952
ENSG00000122783,384.964358647604,0.118258576421693,0.129563465026024,0.313232843563747,0.562627217366419
ENSG00000122786,22796.103796175,0.778437178917056,0.105513773431774,2.03046565685646e-14,7.7080750998812e-13
ENSG00000122824,28.1541532653104,0.0464090222135922,0.233995118268593,0.769439189226235,0.899012563465459
ENSG00000122861,576.392047567214,-0.464223554288431,0.126168161001137,6.81593983338416e-05,0.000627706981999914
ENSG00000122862,209.185530366279,0.176239012007809,0.14710821532781,0.172203208577844,0.388908112995756
ENSG00000122863,1044.6931015738,0.76669718069821,0.146695489767045,2.13306868098771e-08,3.92484637301738e-07
ENSG00000122870,3953.98643355838,-0.0438869807722085,0.0918624491186797,0.616274602077133,0.811138179631088
ENSG00000122873,227.102701790273,-0.0762257702115017,0.134186975207723,0.529622485856809,0.749619518443483
ENSG00000122877,17.052405139134,-2.83781944351098,0.595922833312686,1.23661690055584e-07,1.99106167743886e-06
ENSG00000122882,454.756198179855,-0.0421693019414787,0.106900833341673,0.673028010560404,0.846308308240263
ENSG00000122884,2472.89191471998,-0.314449490932078,0.156235015238683,0.0203522122128412,0.0805688453615701
ENSG00000122912,299.884064956592,0.0710201594638717,0.119230056846368,0.515654261547214,0.739308073802923
ENSG00000122952,73.984314020085,0.0182507017629512,0.180930277330194,0.898756377011245,0.958746617117728
ENSG00000122958,1346.77233925721,0.125130714941744,0.0966534774792473,0.172478699370648,0.389147499860346
ENSG00000122965,603.000652597138,0.0724201322058252,0.100423420861375,0.450515551936214,0.689817321333334
ENSG00000122966,288.892501525737,-1.49751925002161,0.2071570469092,1.97965020523891e-14,7.53102373436032e-13
ENSG00000122970,569.282034571047,0.526078226278472,0.10927988173577,3.77392200005663e-07,5.57341208067332e-06
ENSG00000122971,527.210455422911,0.944935180756473,0.11568942875511,3.16994277409849e-17,1.58778911395955e-15
ENSG00000122986,54.6828063983841,-0.0471470150449859,0.200964550331229,0.758418331606919,0.894271304541036
ENSG00000123009,31.7440903014396,0.0329626055695239,0.241054418659814,0.832340155292815,0.930401137075369
ENSG00000123064,632.742764404641,-0.0393277881400729,0.110896104497396,0.700337833032093,0.86209693401088
ENSG00000123066,3095.504781442,0.16941312103423,0.089352930707572,0.0470108760454137,0.153512177754034
ENSG00000123080,470.049975818048,-0.156738393949888,0.147042772150756,0.223194357703995,0.456811711483673
ENSG00000123091,2413.02404661461,0.0295069045717684,0.0883438465576239,0.727015312602363,0.877781042455474
ENSG00000123094,1290.05270134503,0.852400013564292,0.104518239001117,4.13526375090212e-17,2.04854604275459e-15
ENSG00000123095,88.8002966992079,-0.141714315633185,0.205958299012747,0.36546685426069,0.612748650313019
ENSG00000123096,212.220856922021,0.0930107765763011,0.149805105290732,0.478327525770734,0.712013273622852
ENSG00000123104,206.957507020961,0.785551868533529,0.175610259868464,8.76360051301305e-07,1.19534980673715e-05
ENSG00000123106,415.214835661268,0.0335266776153088,0.106076806879409,0.736328280108497,0.882751914561294
